ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode;;;;;
"2020-10-21T07:46:08Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",51229,AT,213.142.96.35,unknown,Secrets,State Champs,Around the World and Back,spotify:track:6XA12laU5GUhas6GcWDLuU,,,,appload,trackdone,True,,False,1603266303805,False";;;;;
"2020-10-21T08:23:45Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",0,AT,213.142.96.35,unknown,Let It Roll,All Time Low,""So Wrong, It's Right"",spotify:track:4NpzB4z4B0UcajopWE5e6h,,,,fwdbtn,fwdbtn,True,,True,1603268546373,False";;;;;
"2020-10-21T08:23:45Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",181610,AT,213.142.96.35,unknown,Cindy White,Chapel,Sunday Brunch,spotify:track:6YucknTjLyhtQPhwUbfTQ1,,,,fwdbtn,trackdone,True,,True,1603267642352,False";;;;;
"2020-10-21T08:23:45Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",23,AT,213.142.96.35,unknown,Stained Glass Ceilings,The Wonder Years,No Closer To Heaven,spotify:track:3X5RmftMEqyDZ5w9G3u8eU,,,,fwdbtn,fwdbtn,True,,True,1603268553901,False";;;;;
"2020-10-21T11:13:39Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",23,AT,213.142.96.17,unknown,Here Comes the Anxiety,The Wombats,""Proudly Present... A Guide to Love, Loss & Desperation"",spotify:track:4B8lHowyNr1hQzZKmLFdkk,,,,fwdbtn,fwdbtn,True,,True,1603278654210,False";;;;;
"2020-10-21T21:25:25Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",84067,AT,213.142.96.135,unknown,""in the corner of my eyes, there is stardust"",In Love With a Ghost,Playful Spirits,spotify:track:5B3Vm5qDlr6ct03OX5c7kw,,,,playbtn,trackdone,True,,True,1603279190582,False";;;;;
2020-10-22T10:49:21Z,resi_maresi,Windows 10 (10.0.18363; x64),209213,AT,213.142.96.132,unknown,Disconnect,Basement,Beside Myself,spotify:track:3SoSPKPaJGPRur4yYEFE33,,,,trackdone,trackdone,True,,False,1603363550744,False;;;;
2020-10-22T11:41:25Z,resi_maresi,Windows 10 (10.0.18363; x64),192180,AT,213.142.96.132,unknown,Work It Out,Microwave,Stovall,spotify:track:6mYx6H8KS6pLnqVsmofvPM,,,,trackdone,trackdone,True,,False,1603366691760,False;;;;
2020-10-22T15:38:04Z,resi_maresi,Windows 10 (10.0.18363; x64),212893,AT,213.142.96.132,unknown,Get By,Real Friends,Composure,spotify:track:1rBlsNeQ1IgT3L4xdUSNY3,,,,trackdone,trackdone,True,,False,1603380869522,False;;;;
"2020-10-23T06:49:39Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",12514,AT,213.142.96.92,unknown,Follows,Tigers Jaw,spin,spotify:track:3EVgZBKWXY6xOtS8mrhW1C,,,,trackdone,fwdbtn,True,,False,1603435767274,False";;;;;
"2020-10-23T06:53:09Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",188720,AT,213.142.96.92,unknown,Bad Machine,Boston Manor,Welcome to the Neighbourhood,spotify:track:09Pac4NJzduKnw1zpnvdWa,,,,fwdbtn,trackdone,True,,False,1603435801873,False";;;;;
"2020-10-23T07:18:54Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",146436,AT,213.142.96.92,unknown,Jurassic Park,Stand Atlantic,Pink Elephant,spotify:track:34gFMDaZ1N41KjcUspPUtj,,,,clickrow,trackdone,True,,False,1603437389992,False";;;;;
"2020-10-23T07:19:49Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",53994,AT,213.142.96.92,unknown,Napoleon,The Eskies,And Don't Spare The Horses,spotify:track:7FGlLkvuLoBdmybT7vLQ13,,,,trackdone,endplay,True,,False,1603437535417,False";;;;;
"2020-10-23T14:04:37Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",5929,AT,213.142.96.0,unknown,The Crown,New Found Glory,Resurrection: Ascension,spotify:track:0iTxmDx7kEccbIZ1PcBRtA,,,,trackdone,fwdbtn,True,,False,1603461871694,False";;;;;
"2020-10-23T14:04:39Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",611,AT,213.142.96.0,unknown,Plan To Be Surprised,Basement,I Wish I Could Stay Here,spotify:track:0Z9MifVroqCMdeuLAJEF0t,,,,fwdbtn,fwdbtn,True,,False,1603461879544,False";;;;;
"2020-10-23T14:04:43Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",2862,AT,213.142.96.0,unknown,California's Burning,Hot Milk,California's Burning,spotify:track:7oX9EMpaPxvtuSIjMGLrOU,,,,fwdbtn,fwdbtn,True,,False,1603461882259,False";;;;;
"2020-10-23T14:52:44Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",23,AT,213.142.96.0,unknown,Fool,Frankie Cosmos,Next Thing,spotify:track:2yOj1pyRC3NcvQyeZ3yAcL,,,,fwdbtn,fwdbtn,True,,False,1603464765247,False";;;;;
"2020-10-23T15:06:10Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",227911,AT,213.142.96.0,unknown,In My Room,Knuckle Puck,While I Stay Secluded,spotify:track:3F0C2B6tuehy9snyPSItWD,,,,trackdone,trackdone,True,,False,1603465342533,False";;;;;
"2020-10-23T15:17:40Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",184490,AT,213.142.96.0,unknown,Little Dove,Neck Deep,All Distortions Are Intentional,spotify:track:0UQmlGUd4u1v9QxiiBbQtV,,,,trackdone,trackdone,True,,False,1603466076684,False";;;;;
"2020-10-23T15:48:20Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",176402,AT,213.142.96.0,unknown,Lightning,State Champs,Living Proof,spotify:track:2f23wbpcWh5jW6GFK3FPjN,,,,trackdone,trackdone,True,,False,1603467924427,False";;;;;
"2020-10-23T15:59:10Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",189664,AT,213.142.96.0,unknown,Flatline,ROAM,Great Heights & Nosedives,spotify:track:5mUtUzAaNaZeMKoHUpEMKo,,,,trackdone,trackdone,True,,False,1603468560701,False";;;;;
"2020-10-23T16:12:02Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",205067,AT,213.142.96.0,unknown,Sidelines,State Champs,Living Proof,spotify:track:1eLegJmJPOQX2s5GfS7QCC,,,,backbtn,trackdone,True,,False,1603469319210,False";;;;;
"2020-10-23T16:22:28Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",199195,AT,213.142.96.0,unknown,Lime St.,Neck Deep,Life's Not Out To Get You,spotify:track:7L1ArVaLYzUZ12i82hfX6L,,,,trackdone,trackdone,True,,False,1603469949908,False";;;;;
"2020-10-24T08:20:27Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",591741,AT,213.142.96.185,unknown,,,,,38 – Horace Greasley pflückt 200 Mal heimlich eine Rose,Ach? Triumvirat für historisch inspirierte Humorvermittlung,spotify:episode:1YfflRBQBOdROZVrMCtmX8,clickrow,unexpected-exit-while-paused,False,,False,1603525791567,False";;;;;
"2020-10-24T09:25:41Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",177418,AT,213.142.96.185,unknown,Light Bulb,Tiny Moving Parts,breathe,spotify:track:07Xz41oqG1yZoGp2pfWcSH,,,,fwdbtn,trackdone,True,,False,1603531367010,False";;;;;
"2020-10-24T10:00:11Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",69541,AT,213.142.96.185,unknown,One Foot,Airways,Starting to Spin,spotify:track:2BBGAg610WbF032bbcNW01,,,,trackdone,logout,True,,False,1603531543348,False";;;;;
"2020-10-24T10:15:10Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",49122,AT,213.142.96.185,unknown,Teenagers,My Chemical Romance,The Black Parade,spotify:track:7j31rVgGX9Q2blT92VBEA0,,,,trackdone,endplay,True,,False,1603534461807,False";;;;;
"2020-10-24T11:27:49Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",205960,AT,213.142.96.185,unknown,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,spotify:track:5BB0Jzw60KyfSTyjJqtely,,,,trackdone,trackdone,True,,False,1603538665068,False";;;;;
"2020-10-24T11:35:05Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",5330,AT,213.142.96.0,unknown,""Honey, This Mirror Isn't Big Enough for the Two of Us"",My Chemical Romance,""I Brought You My Bullets, You Brought Me Your Love"",spotify:track:5gNVTfD1L6QrPgOf0wFo0q,,,,trackdone,fwdbtn,True,,True,1603539089604,False";;;;;
"2020-10-24T11:35:12Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",1362,AT,213.142.96.0,unknown,The Ghost of You,My Chemical Romance,Three Cheers for Sweet Revenge,spotify:track:1yKAqZoi8xWGLCf5vajroL,,,,fwdbtn,fwdbtn,True,,False,1603539312209,False";;;;;
"2020-10-24T11:39:48Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",23,AT,213.142.96.0,unknown,help,In Love With a Ghost,Playful Spirits,spotify:track:154u9KdMk1QwrJX5K1wzp7,,,,fwdbtn,fwdbtn,True,,False,1603539588913,False";;;;;
"2020-10-24T11:51:50Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",222906,AT,213.142.96.0,unknown,The Hearse,Matt Maeson,The Hearse,spotify:track:7siD4wJRiNcC4680aiqOZg,,,,fwdbtn,trackdone,True,,False,1603539590005,False";;;;;
"2020-10-24T11:51:59Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",68105,AT,213.142.96.0,unknown,Misery Business,Paramore,Riot!,spotify:track:3l9CW99AHtExIRV4hW2N5m,,,,fwdbtn,fwdbtn,True,,True,1603540252134,False";;;;;
"2020-10-24T20:11:56Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",188750,AT,213.142.96.0,unknown,Saving Grace (Acoustic),The Maine,Less Noise: A Collection of Songs by a Band Called the Maine,spotify:track:63nptNAO0WJHGTIC8Uh9j4,,,,trackdone,trackdone,True,,False,1603570128864,False";;;;;
"2020-10-25T10:44:57Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",1827,AT,213.142.96.0,unknown,Holy,Zolita,Immaculate Conception,spotify:track:3gNyOIjOkBQAtq2pSHvzRW,,,,playbtn,fwdbtn,True,,False,1603622696408,False";;;;;
"2020-10-25T11:01:04Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",200379,AT,213.142.96.0,unknown,ocean eyes,Billie Eilish,dont smile at me,spotify:track:7hDVYcQq6MxkdJGweuCtl9,,,,playbtn,trackdone,True,,False,1603623465891,False";;;;;
"2020-10-25T11:06:32Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",4871,AT,213.142.96.0,unknown,Maple,Hayley Kiyoko,A Belle to Remember,spotify:track:4tiu6fGnOzyJYXfYx1YptA,,,,trackdone,fwdbtn,True,,False,1603623988116,False";;;;;
"2020-10-25T15:15:59Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",1548,AT,46.125.249.37,unknown,Don't Fill up on Chips,The Front Bottoms,Going Grey,spotify:track:4bAfcaNPjsqAUU0Edu6R6U,,,,fwdbtn,fwdbtn,True,,False,1603638959526,False";;;;;
"2020-10-25T15:17:17Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",725,AT,46.125.249.37,unknown,Wolf,Boston Manor,Driftwood,spotify:track:0eEbJelNyFLSSEBBYoC3sX,,,,fwdbtn,fwdbtn,True,,False,1603639038505,False";;;;;
"2020-10-25T15:32:22Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",200786,AT,46.125.249.37,unknown,Fake Your Death,My Chemical Romance,May Death Never Stop You,spotify:track:7fPCtCbdLncQTY4cdhlLnn,,,,backbtn,trackdone,True,,False,1603639744059,False";;;;;
"2020-10-26T07:24:26Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",5614,AT,213.142.96.231,unknown,,,,,147. Driving Suit,The Golden Ratio Podcast,spotify:episode:49nfqHLzqDm9FZVLX7AG2Z,trackdone,endplay,False,,False,1603697043401,False";;;;;
2020-10-26T08:24:14Z,resi_maresi,Windows 10 (10.0.18363; x64),266506,AT,213.142.96.231,unknown,Straight Razor,Matt Maeson,Who Killed Matt Maeson,spotify:track:19eS1kCEvKz2eVOrRGb1uL,,,,trackdone,trackdone,True,,False,1603700385017,False;;;;
"2020-10-26T09:35:37Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",140626,AT,213.142.96.231,unknown,Say Yes,Elliott Smith,Either/Or,spotify:track:7zVfEu1dEvRw4EkWoqrBkx,,,,trackdone,trackdone,True,,False,1603704798368,False";;;;;
"2020-10-26T10:46:18Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",87324,AT,213.142.96.231,unknown,Twin Size Mattress,The Front Bottoms,Talon of the Hawk,spotify:track:24ue48e3GCQoi9ecmRthwD,,,,trackdone,logout,True,,False,1603706607838,False";;;;;
"2020-10-26T12:27:08Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",1083,AT,46.125.249.37,unknown,Summer Shandy,The Front Bottoms,Back on Top,spotify:track:3V5iZNuunKo0w3A5enqmuF,,,,fwdbtn,fwdbtn,True,,True,1603715062549,False";;;;;
"2020-10-26T12:27:08Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",160882,AT,46.125.249.37,unknown,These Four Words,The Maine,Forever Halloween (Deluxe Version),spotify:track:6sD3fhsLFllmOwUeBPvBpx,,,,fwdbtn,fwdbtn,True,,False,1603714242899,False";;;;;
"2020-10-26T12:27:08Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",23,AT,46.125.249.37,unknown,Nina,Ed Sheeran,x,spotify:track:3GKSfF6c3Rv3a1knSjxnXa,,,,fwdbtn,fwdbtn,True,,True,1603714861889,False";;;;;
"2020-10-26T12:27:08Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",23,AT,46.125.249.37,unknown,Under the Blue / Take Me In,Hayley Kiyoko,Expectations,spotify:track:2ZPJy5zHsMOWSpbcrqQFuF,,,,fwdbtn,fwdbtn,True,,True,1603715059236,False";;;;;
"2020-10-26T12:27:08Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",548,AT,46.125.249.37,unknown,Mass,Modern Baseball,Holy Ghost,spotify:track:5N3USgjmkiSFHHPpVvlFp8,,,,fwdbtn,fwdbtn,True,,True,1603714864166,False";;;;;
"2020-10-26T12:27:08Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",954,AT,46.125.249.37,unknown,Crystal Ball,State Champs,Living Proof,spotify:track:1oZdRsmNvgTy137ORPfXEI,,,,fwdbtn,fwdbtn,True,,True,1603714865193,False";;;;;
"2020-10-26T12:28:54Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",250733,AT,46.125.249.37,unknown,Live Like Animals,Nothing But Thieves,Broken Machine (Deluxe),spotify:track:3GSC9EXY0Csb8C6xccHv2V,,,,fwdbtn,trackdone,True,,True,1603715063929,False";;;;;
"2020-10-26T15:55:25Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",121862,AT,46.125.249.37,unknown,American Beauty/American Psycho,Fall Out Boy,American Beauty/American Psycho,spotify:track:3D4Xkcir5YEhk8Xidkd1dL,,,,trackdone,fwdbtn,True,,False,1603727603654,False";;;;;
"2020-10-26T16:24:20Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",23,AT,46.125.249.37,unknown,Drift With It,Steph Barrak,Words to Break Your Heart,spotify:track:4DEmLjS5yv60t0QBjdVtYR,,,,fwdbtn,fwdbtn,True,,False,1603729461003,False";;;;;
"2020-10-26T16:27:13Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",698,AT,46.125.249.37,unknown,Sign of the Times,Harry Styles,Harry Styles,spotify:track:5Ohxk2dO5COHF1krpoPigN,,,,fwdbtn,fwdbtn,True,,False,1603729633919,False";;;;;
"2020-10-26T16:30:05Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",173201,AT,46.125.249.37,unknown,8,Billie Eilish,""WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"",spotify:track:6X29iaaazwho3ab7GNue5r,,,,fwdbtn,trackdone,True,,False,1603729634842,False";;;;;
"2020-10-26T16:34:14Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",248253,AT,46.125.249.37,unknown,Wish You Were Here,Neck Deep,The Peace And The Panic,spotify:track:4Ssi6tKwrTHi5qvDndrZRP,,,,trackdone,trackdone,True,,False,1603729807554,False";;;;;
2020-10-27T07:22:46Z,resi_maresi,Windows 10 (10.0.18363; x64),42460,AT,213.142.96.235,unknown,Do You Want Me (Dead?),All Time Low,Dirty Work,spotify:track:3NpaFN3detSLTLMZoG8rkt,,,,trackdone,fwdbtn,True,,False,1603783146981,False;;;;
2020-10-27T07:28:04Z,resi_maresi,Windows 10 (10.0.18363; x64),126687,AT,213.142.96.235,unknown,What If,Modern Baseball,Holy Ghost,spotify:track:0Oan7ZA35PeNLrUZBxURI5,,,,trackdone,trackdone,True,,False,1603783556199,False;;;;
2020-10-27T07:31:38Z,resi_maresi,Windows 10 (10.0.18363; x64),213450,AT,213.142.96.235,unknown,One Sunset,The Maine,You Are OK,spotify:track:6XFQVTn3OLs8XZrQJ5hHAM,,,,trackdone,trackdone,True,,False,1603783683587,False;;;;
2020-10-27T08:26:37Z,resi_maresi,Windows 10 (10.0.18363; x64),214432,AT,213.142.96.235,unknown,Bee-Sting,The Wombats,Beautiful People Will Ruin Your Life,spotify:track:08JTB5hpXPCVPGJzic8E9e,,,,trackdone,trackdone,True,,False,1603786981739,False;;;;
"2020-10-27T09:32:52Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",7382,AT,213.142.96.235,unknown,,,,,BONUS 129: Wer bin ich?,Ach? Triumvirat für historisch inspirierte Humorvermittlung,spotify:episode:3Qp8RY7qj3IDlAZMIxtFpi,trackdone,unexpected-exit-while-paused,False,,False,1603779924835,False";;;;;
"2020-10-27T09:52:14Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",840,AT,46.125.249.37,unknown,Agenda,Emma Blackery,Villains,spotify:track:2ymD0cdvsPgn1pXOU4nyoB,,,,fwdbtn,fwdbtn,True,,False,1603792335835,False";;;;;
"2020-10-27T13:55:40Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",0,AT,46.125.249.37,unknown,Hooped Earings,The Front Bottoms,The Front Bottoms,spotify:track:00HcuOhcMzX4Dxz0Tep6ho,,,,fwdbtn,fwdbtn,True,,False,1603806942456,False";;;;;
"2020-10-27T13:55:42Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",23,AT,46.125.249.37,unknown,Thinking out Loud,Ed Sheeran,x,spotify:track:0k4nrrCsMr0Tao5WvQ8Osq,,,,fwdbtn,fwdbtn,True,,False,1603806944598,False";;;;;
"2020-10-27T14:02:16Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",193280,AT,46.125.249.37,unknown,Me First,Real Friends,Composure,spotify:track:72yApMP8fkW15lWdMjerBp,,,,trackdone,trackdone,True,,False,1603807132401,False";;;;;
"2020-10-27T14:11:58Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",235840,AT,46.125.249.37,unknown,""The Bastards, The Vultures, The Wolves"",The Wonder Years,The Greatest Generation,spotify:track:0WCTSO9rIUjPzuKQpJUHK4,,,,trackdone,trackdone,True,,False,1603807684183,False";;;;;
"2020-10-27T14:23:00Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",19414,AT,46.125.249.37,unknown,Last Young Renegade,All Time Low,Last Young Renegade,spotify:track:66hOCG7IpEJI5wfLDhajxD,,,,trackdone,fwdbtn,True,,False,1603808561720,False";;;;;
"2020-10-27T14:29:02Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",61890,AT,46.125.249.37,unknown,bad guy,Billie Eilish,""WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"",spotify:track:2Fxmhks0bxGSBdJ92vM42m,,,,trackdone,fwdbtn,True,,False,1603808881468,False";;;;;
"2020-10-27T15:16:24Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",68844,AT,213.142.96.169,unknown,This Song Is Dedicated to Nobody,Boston Manor,Be Nothing.,spotify:track:2byg9i3spsRkqhttgPV4Lp,,,,trackdone,unexpected-exit-while-paused,True,,False,1603809179649,False";;;;;
"2020-10-27T15:50:07Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",162586,AT,77.80.5.145,unknown,i'm so tired...,Lauv,~how i'm feeling~,spotify:track:4vjpLMyL3ZO6aphdYr8XYw,,,,trackdone,trackdone,True,,True,1603812786304,False";;;;;
"2020-10-27T15:50:07Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",298917,AT,77.80.5.145,unknown,What's Wrong,PVRIS,""All We Know Of Heaven, All We Need Of Hell"",spotify:track:6U82eC2OHyiQM4Wr5Bejar,,,,trackdone,trackdone,True,,False,1603811893048,False";;;;;
"2020-10-27T15:50:07Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",728,AT,77.80.5.145,unknown,…And We're Just Changing,Real Friends,Maybe This Place Is The Same And We're Just Changing,spotify:track:7JGprJ0B8FUwW8COeE9zIp,,,,fwdbtn,fwdbtn,True,,True,1603812615616,False";;;;;
"2020-10-27T15:50:07Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",7672,AT,77.80.5.145,unknown,Good Times,All Time Low,Last Young Renegade,spotify:track:3aAoy02NwrmZcqXYYjqNh2,,,,trackdone,fwdbtn,True,,True,1603812191649,False";;;;;
"2020-10-27T15:50:44Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",452,AT,77.80.5.145,unknown,Something's Gotta Give,All Time Low,Future Hearts,spotify:track:1SeefzwSDiFCjRWaBslRIj,,,,fwdbtn,fwdbtn,True,,False,1603813846383,False";;;;;
"2020-10-27T15:54:22Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",217488,AT,77.80.5.145,unknown,Mushy Gushy,Chapel,Mushy Gushy,spotify:track:5IiyNabirSbtBt7mGwb9n3,,,,fwdbtn,trackdone,True,,False,1603813847736,False";;;;;
"2020-10-27T16:04:54Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",23,AT,46.125.249.37,unknown,Holy,PVRIS,White Noise,spotify:track:4autajLUjyjahqiX0GBXnF,,,,fwdbtn,fwdbtn,True,,False,1603814696247,False";;;;;
"2020-10-27T16:18:14Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",173201,AT,77.80.5.145,unknown,8,Billie Eilish,""WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"",spotify:track:6X29iaaazwho3ab7GNue5r,,,,trackdone,trackdone,True,,False,1603815323036,False";;;;;
"2020-10-27T16:23:32Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",225253,AT,77.80.5.145,unknown,Twelve Feet Deep,The Front Bottoms,Rose,spotify:track:2gewRoOyLEsduMgRRNTkZ7,,,,trackdone,trackdone,True,,False,1603815496723,False";;;;;
"2020-10-27T18:26:07Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",108467,AT,213.142.96.126,unknown,""Well, I’m Sorry"",Real Friends,The Home Inside My Head,spotify:track:2pQYVggVxMfMyoyoPOf8rL,,,,appload,fwdbtn,True,,False,1603823058497,False";;;;;
2020-10-28T08:45:05Z,resi_maresi,Windows 10 (10.0.18363; x64),155690,AT,213.142.96.37,unknown,Wishbone,Tiny Moving Parts,Swell,spotify:track:75PHeyfVmqPpLuPZgY9mc8,,,,trackdone,trackdone,True,,False,1603874549058,False;;;;
"2020-10-28T13:20:21Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",172812,AT,213.142.96.37,unknown,Trampoline,The Front Bottoms,Going Grey,spotify:track:6MSb9ZuAw0hGPeTFrEpOjP,,,,trackdone,endplay,True,,False,1603891049648,False";;;;;
"2020-10-28T16:30:36Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",401,AT,213.142.96.126,unknown,Neverenders,Frank Iero,Stomachaches,spotify:track:5W26uiwE8PoVbRJHJZDql6,,,,fwdbtn,fwdbtn,True,,True,1603902355202,False";;;;;
"2020-10-28T16:30:36Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",602,AT,213.142.96.126,unknown,The Fault In Our Stars (MMXIV),Troye Sivan,TRXYE,spotify:track:0PewHsjIkGgvNVrzOd5U1E,,,,fwdbtn,fwdbtn,True,,True,1603902359934,False";;;;;
"2020-10-28T16:30:36Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",830,AT,213.142.96.126,unknown,When I Sleep,Have Mercy,The Earth Pushed Back,spotify:track:4KfUTblRyoZjpV87Z5gMnS,,,,trackdone,fwdbtn,True,,True,1603902345078,False";;;;;
"2020-10-28T22:10:11Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",2463,AT,213.142.96.126,unknown,""god save me, but don't drown me out"",YUNGBLUD,""god save me, but don't drown me out"",spotify:track:0rUTQPibpskoXRrKjbGZjo,,,,fwdbtn,fwdbtn,True,,True,1603921676261,False";;;;;
"2020-10-29T05:49:28Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",23,AT,213.142.96.65,unknown,Black Butterflies and Déjà Vu,The Maine,Lovely Little Lonely,spotify:track:6QZ8h3RqIgTRTo3hfaqryx,,,,fwdbtn,fwdbtn,True,,True,1603950502644,False";;;;;
"2020-10-29T07:22:16Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",420,AT,213.142.96.126,unknown,Heaviside,Citizen,Everybody Is Going To Heaven,spotify:track:5k9nL9Gjj4M9nPC3fFDgxN,,,,fwdbtn,fwdbtn,True,,True,1603955959531,False";;;;;
"2020-10-29T08:08:10Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",1057,AT,213.142.96.126,unknown,Mushy Gushy,Chapel,Mushy Gushy,spotify:track:5IiyNabirSbtBt7mGwb9n3,,,,fwdbtn,fwdbtn,True,,True,1603958818235,False";;;;;
