ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode;;;;
"2020-08-14T06:58:14Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",218240,AT,213.162.72.237,unknown,Something Good,alt-J,An Awesome Wave,spotify:track:4VPZX5qq0mujdIrVhLFROu,,,,backbtn,trackdone,True,,True,1597387881609,False";;;;
"2020-08-14T06:58:14Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",631,AT,213.162.72.237,unknown,Brand New Day,Kodaline,In A Perfect World,spotify:track:4EPJZZfwmToEj4XSXjP6NY,,,,fwdbtn,fwdbtn,True,,True,1597387872019,False";;;;
"2020-08-14T07:36:33Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",141416,AT,213.162.72.211,unknown,Canyon Moon,Harry Styles,Fine Line,spotify:track:5IhzJOXNE7ki0IIJbZbnGq,,,,fwdbtn,logout,True,,True,1597388616143,False";;;;
"2020-08-15T15:55:09Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",248906,AT,213.162.72.232,unknown,Don't Stop Believin',Journey,The Essential Journey,spotify:track:77NNZQSqzLNqh2A9JhLRkg,,,,playbtn,trackdone,True,,False,1597506054707,False";;;;
"2020-08-15T16:46:37Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",42986,AT,213.162.72.201,unknown,cute and soft,In Love With a Ghost,Playful Spirits,spotify:track:2A8n18wGgnByJCpUX6BMDt,,,,fwdbtn,trackdone,True,,True,1597508238375,False";;;;
"2020-08-15T16:46:37Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",81600,AT,213.162.72.201,unknown,x_hyper_feelings_x,In Love With a Ghost,Playful Spirits,spotify:track:4QF38bVJbzZXWgS7xFEkY2,,,,trackdone,trackdone,True,,True,1597508939423,False";;;;
"2020-08-15T16:50:15Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",112000,AT,213.162.72.201,unknown,for you,In Love With a Ghost,Playful Spirits,spotify:track:2N4kIYvk0aJYZ4o6qSLSyj,,,,trackdone,trackdone,True,,False,1597510102289,False";;;;
"2020-08-15T16:52:12Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",117333,AT,213.162.72.201,unknown,space kitty with magic propulsor,In Love With a Ghost,Playful Spirits,spotify:track:1sbyyKTR6gICUC34McvLlV,,,,trackdone,trackdone,True,,False,1597510214784,False";;;;
"2020-08-17T07:35:07Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",200720,AT,213.162.72.192,unknown,Budapest,George Ezra,Wanted on Voyage,spotify:track:7GJClzimvMSghjcrKxuf1M,,,,trackdone,trackdone,True,,False,1597649506880,False";;;;
"2020-08-17T09:05:02Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",225280,AT,213.162.72.192,unknown,Take on Me,a-ha,Hunting High and Low,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,,,,trackdone,trackdone,True,,False,1597654877677,False";;;;
"2020-08-17T09:32:31Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",147840,AT,213.162.72.192,unknown,All Around The World (La La La),R3HAB,All Around The World (La La La),spotify:track:02itaCXOdC54J0ISjqqFAp,,,,fwdbtn,trackdone,True,,False,1597656606040,False";;;;
"2020-08-17T09:42:38Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",354320,AT,213.162.72.192,unknown,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera,spotify:track:4u7EnebtmKWzUH433cf5Qv,,,,trackdone,trackdone,True,,False,1597657003999,False";;;;
"2020-08-17T09:58:04Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",219618,AT,213.162.72.192,unknown,Blue (Da Ba Dee) - Gabry Ponte Video Edit,Eiffel 65,Blue (Da Ba Dee),spotify:track:7lMIJ4EFWRVoAIPDpeGyM3,,,,trackdone,trackdone,True,,False,1597658040712,False";;;;
"2020-08-17T10:23:23Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",57513,AT,213.162.72.192,unknown,Fine By Me,Andy Grammer,Andy Grammer,spotify:track:4wTChU0tU44TAMC0xcQizi,,,,fwdbtn,endplay,True,,False,1597659745556,False";;;;
"2020-08-17T10:23:56Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",32050,AT,213.162.72.192,unknown,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives,spotify:track:3E7dfMvvCLUddWissuqMwr,,,,clickrow,endplay,True,,False,1597659804775,False";;;;
"2020-08-17T13:48:21Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",534,AT,92.60.4.70,unknown,1983,The Homeless Gospel Choir,Presents: Normal,spotify:track:2i8RGLnQ4lDmhVi4vcG4z1,,,,fwdbtn,fwdbtn,True,,True,1597672089660,False";;;;
"2020-08-17T13:48:21Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",659,AT,92.60.4.70,unknown,Worth It,Kodaline,Politics of Living,spotify:track:4Iaq8SXTkojGc2Sy1suAT2,,,,fwdbtn,fwdbtn,True,,True,1597672087316,False";;;;
"2020-08-17T13:48:21Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",9248,AT,92.60.4.70,unknown,Local Man Ruins Everything (Acoustic),The Wonder Years,Suburbia I've Given You All and Now I'm Nothing (Deluxe Version),spotify:track:67unbsuv4Q5a7FNj4BcEdH,,,,fwdbtn,fwdbtn,True,,True,1597672058673,False";;;;
"2020-08-17T14:14:07Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",4699,AT,213.142.96.226,unknown,White Noise,PVRIS,White Noise,spotify:track:12Q0MBGpUEE5jDlUjXS3sQ,,,,trackdone,fwdbtn,True,,True,1597672957820,False";;;;
"2020-08-17T14:14:43Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",104908,AT,213.142.96.226,unknown,How Do You Feel?,The Maine,Lovely Little Lonely,spotify:track:6AH3IbS61PiabZYKVBqKAk,,,,trackdone,endplay,True,,True,1597673358513,False";;;;
"2020-08-17T15:33:37Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",165046,AT,213.142.96.226,unknown,Serpents,Neck Deep,Life's Not Out To Get You,spotify:track:4SqIMK3ILlAsC4FkVgC4Lf,,,,fwdbtn,trackdone,True,,False,1597678254048,False";;;;
"2020-08-17T16:45:02Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",176402,AT,213.142.96.212,unknown,Lightning,State Champs,Living Proof,spotify:track:2f23wbpcWh5jW6GFK3FPjN,,,,trackdone,trackdone,True,,True,1597679744841,False";;;;
"2020-08-18T07:15:29Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",346214,AT,213.142.96.7,unknown,,,,,""Ch. 29: Kirby Howell-Baptiste, Actress | Dan Schofield, Writer"",The Good Place: The Podcast,spotify:episode:2IwnUeNtsNRfE7d8MZ5DYL,clickrow,logout,False,,False,1597732848236,False";;;;
2020-08-18T08:23:52Z,resi_maresi,Windows 10 (10.0.18363; x64),172213,AT,213.142.96.7,unknown,Lights Up,Harry Styles,Fine Line,spotify:track:4jAIqgrPjKLTY9Gbez25Qb,,,,trackdone,trackdone,True,,False,1597738859891,False;;;
"2020-08-18T16:47:14Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",4783,AT,213.142.96.125,unknown,Here Comes The Change - Live Acoustic,Kesha,Here Comes The Change,spotify:track:0YIGEritlFXq2iZqkPSOFp,,,,fwdbtn,fwdbtn,True,,True,1597749627749,False";;;;
"2020-08-18T17:06:34Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",216946,AT,213.142.96.125,unknown,Swimming Pool,The Front Bottoms,The Front Bottoms,spotify:track:5LDLgQFB2WYD23laEq6Cei,,,,fwdbtn,trackdone,True,,True,1597769562974,False";;;;
2020-08-18T19:16:06Z,resi_maresi,Windows 10 (10.0.18363; x64),2430,AT,213.142.96.16,unknown,Holy,Zolita,Immaculate Conception,spotify:track:3gNyOIjOkBQAtq2pSHvzRW,,,,fwdbtn,fwdbtn,True,,False,1597778163613,False;;;
2020-08-18T19:16:08Z,resi_maresi,Windows 10 (10.0.18363;" x64),240,AT,213.142.96.16,unknown,Shameless,All Time Low,""So Wrong, It's Right"",spotify:track:5pWqD58cZ9TNvL9WbNfcQ3,,,,fwdbtn,fwdbtn,True,,False,1597778166184,False";;;
2020-08-18T19:16:09Z,resi_maresi,Windows 10 (10.0.18363; x64),1470,AT,213.142.96.16,unknown,Saving Grace (Acoustic),The Maine,Less Noise: A Collection of Songs by a Band Called the Maine,spotify:track:63nptNAO0WJHGTIC8Uh9j4,,,,fwdbtn,fwdbtn,True,,False,1597778167340,False;;;
2020-08-19T05:29:23Z,resi_maresi,Windows 10 (10.0.18363; x64),192381,AT,213.142.96.222,unknown,Crystal Ball,State Champs,Living Proof,spotify:track:1oZdRsmNvgTy137ORPfXEI,,,,trackdone,trackdone,True,,False,1597814770077,False;;;
2020-08-19T05:33:02Z,resi_maresi,Windows 10 (10.0.18363; x64),219062,AT,213.142.96.222,unknown,Sonderland,Neck Deep,All Distortions Are Intentional,spotify:track:04XjMCR9EiZeKIrR0LZcjq,,,,trackdone,trackdone,True,,False,1597814963163,False;;;
2020-08-19T06:16:59Z,resi_maresi,Windows 10 (10.0.18363; x64),10737,AT,213.142.96.222,unknown,gummy pop,In Love With a Ghost,Playful Spirits,spotify:track:47RsiU8exDdycJW731b6mE,,,,trackdone,remote,True,,False,1597816146664,False;;;
"2020-08-19T06:17:07Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",0,AT,213.142.96.222,unknown,America's Suitehearts,Fall Out Boy,Folie à Deux,spotify:track:6uq4CjBN51iCkbwrqc2xsU,,,,playbtn,endplay,True,,False,1597817826728,False";;;;
"2020-08-19T06:40:49Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",214493,AT,213.142.96.10,unknown,I Don't Care,Fall Out Boy,Folie à Deux,spotify:track:26VG1uCazw9xtVnq8A1vtd,,,,trackdone,trackdone,True,,False,1597818321503,False";;;;
"2020-08-19T09:39:24Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",14921,AT,213.142.96.125,unknown,Welcome At Qwerty and Azerty's Place,In Love With a Ghost,Healing,spotify:track:3dkLN75ITjlF3TK1D4M1bw,,,,trackdone,fwdbtn,False,,False,1597829947385,False";;;;
"2020-08-19T09:52:16Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",0,AT,213.142.96.125,unknown,Young And Menace,Fall Out Boy,MANIA,spotify:track:2wQA22CbUkSD38g5Doqd9a,,,,fwdbtn,fwdbtn,True,,False,1597830736682,False";;;;
"2020-08-19T17:00:51Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",4437,AT,213.142.96.125,unknown,Give Up,Knuckle Puck,Don't Come Home,spotify:track:1lRC6OBlyzQbgz59Sc4Mex,,,,fwdbtn,fwdbtn,True,,False,1597856447240,False";;;;
2020-08-19T20:21:16Z,resi_maresi,Windows 10 (10.0.18363; x64),42986,AT,213.142.96.214,unknown,cute and soft,In Love With a Ghost,Playful Spirits,spotify:track:2A8n18wGgnByJCpUX6BMDt,,,,trackdone,trackdone,True,,False,1597868432310,False;;;
"2020-08-20T06:36:59Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",458761,AT,213.142.96.174,unknown,,,,,24 – Lobotomie: viel Spaß fürs Hirn für wenig Geld,Ach? Triumvirat für historisch inspirierte Humorvermittlung,spotify:episode:5EODFj7MYmYyidcMFiMSAK,appload,unexpected-exit-while-paused,False,,False,1597902812519,False";;;;
"2020-08-20T10:13:04Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",19847,AT,213.142.96.125,unknown,G.I.N.A.S.F.S.,Fall Out Boy,Infinity On High,spotify:track:6t87wHYpHlTwOctOS6GKXa,,,,trackdone,endplay,True,,False,1597918364422,False";;;;
"2020-08-20T11:39:31Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",161231,AT,213.142.96.54,unknown,Champion,Fall Out Boy,MANIA,spotify:track:1DRUwJSt2YOUUEz965OJ66,,,,trackdone,fwdbtn,True,,False,1597923410783,False";;;;
"2020-08-20T11:41:54Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",136782,AT,213.142.96.54,unknown,""This Ain't A Scene, It's An Arms Race"",Fall Out Boy,Infinity On High,spotify:track:1oagRT7LfpVlNJN6FSZDGp,,,,fwdbtn,endplay,True,,False,1597923572851,False";;;;
2020-08-20T12:58:06Z,resi_maresi,Windows 10 (10.0.18363; x64),1790,AT,213.142.96.54,unknown,I Woke Up In A Car,Something Corporate,Played In Space: The Best of Something Corporate,spotify:track:1Xz0TBCM3zbGe7QngUmS6G,,,,fwdbtn,fwdbtn,False,,False,1597928283811,False;;;
"2020-08-20T15:08:40Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",268064,AT,213.142.96.125,unknown,Welcome to My Life,Simple Plan,Still Not Getting Any,spotify:track:10rChmECwPcvTTj4w07hq4,,,,trackdone,logout,False,,False,1597925387824,False";;;;
"2020-08-20T15:10:10Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",482238,AT,213.142.96.95,unknown,,,,,""Ch. 30: Beth McCarthy-Miller, Director | Ian Phillips, Production Designer"",The Good Place: The Podcast,spotify:episode:7o1Zcm3orqFv3yspr0B3uQ,clickrow,logout,False,,True,1597935571228,False";;;;
"2020-08-20T15:16:20Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",192280,AT,213.142.96.125,unknown,Peace Sign,The Front Bottoms,Going Grey,spotify:track:7BTfCCOitwPLJLlgPMpz1g,,,,trackdone,trackdone,True,,False,1597936390124,False";;;;
"2020-08-20T15:23:49Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",0,AT,213.142.96.125,unknown,""Sunflower, Vol. 6"",Harry Styles,Fine Line,spotify:track:6iYMfxznTBlcVOgRHab2W0,,,,fwdbtn,fwdbtn,True,,False,1597937030520,False";;;;
"2020-08-20T15:40:16Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",314493,AT,213.142.96.125,unknown,Palm Dreams,Hayley Kiyoko,Expectations,spotify:track:3qDaH8tgcdzdpxaL7CyW2s,,,,trackdone,trackdone,True,,False,1597937703293,False";;;;
"2020-08-20T15:48:54Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",174493,AT,213.142.96.125,unknown,Twenty Twelve,Matt Maeson,Who Killed Matt Maeson,spotify:track:23nUC1KryLUoO3Jlqk4Aqn,,,,trackdone,trackdone,True,,False,1597938360262,False";;;;
"2020-08-21T07:47:31Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",212358,AT,213.142.96.0,unknown,Never Bloom Again,Waterparks,FANDOM,spotify:track:72zItS5KsVxNyoedmGo2Q7,,,,trackdone,trackdone,True,,False,1597995840197,False";;;;
"2020-08-21T15:56:13Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",22368,AT,213.142.96.125,unknown,Basement Noise,All Time Low,""Wake Up, Sunshine"",spotify:track:3Aq9W9BBCjsFOQqcYyO6IA,,,,clickrow,fwdbtn,False,,False,1598025352370,False";;;;
"2020-08-21T23:02:16Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",85945,AT,213.142.96.153,unknown,Monsters (feat. blackbear),All Time Low,""Wake Up, Sunshine"",spotify:track:0tyR7Bu9P086aWBFZ4QJoo,,,,fwdbtn,unexpected-exit-while-paused,False,,False,1598025374865,False";;;;
"2020-08-22T11:00:40Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",16893,AT,212.95.8.163,unknown,""Come One, Come All"",All Time Low,""So Wrong, It's Right"",spotify:track:3RtBhVKXnctRgS5Bz61svC,,,,fwdbtn,fwdbtn,True,,True,1598094005028,False";;;;
"2020-08-22T11:00:40Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",589,AT,212.95.8.163,unknown,Better Than Love,Hayley Kiyoko,A Belle to Remember,spotify:track:3ypI3OKQuqL4LxyXB04zHg,,,,fwdbtn,fwdbtn,True,,True,1598093997166,False";;;;
"2020-08-22T11:08:15Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",220320,AT,212.95.8.163,unknown,Cigarette Kiss,Stand Atlantic,Skinny Dipping,spotify:track:6aNxpeNWK3eHtzRo3iWzwY,,,,fwdbtn,trackdone,True,,True,1598094254311,False";;;;
"2020-08-22T11:26:29Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",1475,AT,212.95.8.163,unknown,""The Bastards, The Vultures, The Wolves"",The Wonder Years,The Greatest Generation,spotify:track:0WCTSO9rIUjPzuKQpJUHK4,,,,fwdbtn,fwdbtn,True,,False,1598095589001,False";;;;
"2020-08-22T11:26:42Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",0,AT,212.95.8.163,unknown,Wolf,Boston Manor,Driftwood,spotify:track:0eEbJelNyFLSSEBBYoC3sX,,,,fwdbtn,fwdbtn,True,,False,1598095603531,False";;;;
"2020-08-22T11:26:44Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",264,AT,212.95.8.163,unknown,Head Rush,ROAM,Backbone,spotify:track:58nHZzR13G1q1peN3JkIjw,,,,fwdbtn,fwdbtn,True,,False,1598095605121,False";;;;
"2020-08-22T22:56:02Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",191640,AT,213.142.96.2,unknown,Flatline - Acoustic,ROAM,Flatline,spotify:track:3ClqMyrOEsenQ3IJBVdg50,,,,fwdbtn,trackdone,True,,False,1598136772597,False";;;;
"2020-08-23T08:21:47Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",0,AT,213.142.96.2,unknown,,,,,La lucha por la identidad (The Fight for Identity),Duolingo Spanish Podcast,spotify:episode:4BlS0p86D1ACcGDhoAYwVQ,trackdone,endplay,False,,False,1598169492731,False";;;;
"2020-08-23T09:28:49Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",11230,AT,212.95.8.163,unknown,Eloise,The Eskies,After the Sherry Went Round,spotify:track:43SfIuPCS3ItEzbGrsKPDB,,,,fwdbtn,fwdbtn,True,,False,1598174919388,False";;;;
"2020-08-23T10:18:07Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",211670,AT,213.208.157.35,unknown,Thanks for the Ride,The Wonder Years,No Closer To Heaven,spotify:track:5G0KsZtOtin31qEfalmEU0,,,,trackdone,trackdone,True,,False,1598177675949,False";;;;
"2020-08-23T10:21:00Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",7715,AT,213.208.157.35,unknown,Dark Bird Is Home,The Tallest Man On Earth,Dark Bird Is Home,spotify:track:1nnbJ38IrwJQqV3qIOZYVR,,,,trackdone,fwdbtn,True,,False,1598178052295,False";;;;
"2020-08-23T10:21:12Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",4100,AT,213.208.157.35,unknown,Tenerife Sea,Ed Sheeran,x,spotify:track:1RbNZI6pKMLvYzby6HTw9j,,,,fwdbtn,fwdbtn,True,,False,1598178069074,False";;;;
"2020-08-23T13:54:10Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",2725,AT,193.83.168.250,unknown,Wax Poetic (Acoustic),Capstan,Haunted,spotify:track:62BBvS1Wr9Uw9IoSbumxxK,,,,playbtn,fwdbtn,True,,False,1598190848807,False";;;;
"2020-08-23T14:02:01Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",211008,AT,193.83.168.250,unknown,""Every Little Thing, but More Chill"",Midfield,""Every Little Thing, but More Chill"",spotify:track:6uBlr9arbchJmmFBjDle0F,,,,fwdbtn,fwdbtn,True,,False,1598191111076,False";;;;
"2020-08-23T14:26:07Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",202554,AT,193.83.168.250,unknown,England's Dreaming - Acoustic,Boston Manor,Englands Dreaming (Acoustic),spotify:track:3Ntxgo0ZdulIVp2OnLKI9a,,,,playbtn,trackdone,True,,False,1598192567851,False";;;;
"2020-08-23T14:44:09Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",210000,AT,193.83.168.250,unknown,Composure - Acoustic,Real Friends,Even More Acoustic Songs,spotify:track:3xmIz8LQqa6YxnUo2hiDXl,,,,trackdone,trackdone,False,,False,1598193641088,False";;;;
"2020-08-23T14:46:50Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",159553,AT,193.83.168.250,unknown,Tide,Bearings,Blue in the Dark,spotify:track:1FiwIDi6Vi3a0jXg2CvEkn,,,,trackdone,trackdone,True,,False,1598193851702,False";;;;
"2020-08-23T14:54:07Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",29598,AT,193.83.168.250,unknown,Ew Jersey,Say Anything,Oliver Appropriate,spotify:track:1IDEyWYUCMRurO164DVu54,,,,trackdone,fwdbtn,True,,False,1598194418510,False";;;;
"2020-08-23T15:02:34Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",267337,AT,193.83.168.250,unknown,Crying Out Loud,State Champs,10 AM,spotify:track:6VK7AP3fhoTHwUxpphZKOH,,,,fwdbtn,unexpected-exit-while-paused,True,,False,1598194449612,False";;;;
"2020-08-23T15:02:36Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",527,AT,193.83.168.250,unknown,Crying Out Loud,State Champs,10 AM,spotify:track:6VK7AP3fhoTHwUxpphZKOH,,,,appload,unknown,True,,False,1598194955443,False";;;;
"2020-08-23T15:09:48Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",241200,AT,193.83.168.250,unknown,Missing out Again - Acoustic,Heavy Things,Missing out Again,spotify:track:3N2aYAQYQgps3g6erSkbgD,,,,trackdone,trackdone,True,,False,1598195133526,False";;;;
"2020-08-23T16:46:43Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",196307,AT,193.83.168.250,unknown,Drink To Drown,Stand Atlantic,Pink Elephant,spotify:track:4oCGjSBibZ4vQDzxcvupBH,,,,trackdone,trackdone,True,,False,1598201007448,False";;;;
"2020-08-26T08:38:51Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",712677,AT,212.95.8.137,unknown,,,,,GAG236: Monopoly – Die Geschichte eines Brettspiels,Geschichten aus der Geschichte,spotify:episode:76lqMcKa2xyVxYDu1rx1wb,trackerror,unexpected-exit-while-paused,False,,True,1598384302806,False";;;;
"2020-08-26T15:05:26Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",1214,AT,213.33.70.32,unknown,""Summer Daze (Seasons, Pt. 2)"",All Time Low,""Wake Up, Sunshine"",spotify:track:7AQG7amrUS84JzsarjS28y,,,,fwdbtn,fwdbtn,True,,True,1598453879165,False";;;;
"2020-08-26T15:06:12Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",516,AT,213.33.70.32,unknown,Blood Infections,Frank Iero,Stomachaches,spotify:track:2s83qXhOeePpXX7CWLZxyW,,,,fwdbtn,fwdbtn,True,,False,1598454373953,False";;;;
"2020-08-26T15:23:06Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",195013,AT,213.208.157.37,unknown,Composure,Real Friends,Composure,spotify:track:0cInhQjvZ0g4qaq1r5D80l,,,,fwdbtn,trackdone,True,,True,1598455193685,False";;;;
"2020-08-26T15:42:23Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",208906,AT,213.208.157.37,unknown,Golden,Harry Styles,Fine Line,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,,,,trackdone,trackdone,True,,False,1598456334769,False";;;;
"2020-08-26T15:46:14Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",231293,AT,213.208.157.37,unknown,He'll Never Love You (HNLY),Hayley Kiyoko,Expectations,spotify:track:03PM8jkLPwI6cDcZBvwCSL,,,,trackdone,trackdone,True,,False,1598456544169,False";;;;
"2020-08-26T15:50:40Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",0,AT,213.208.157.37,unknown,Fire,PVRIS,White Noise,spotify:track:0burz9wCDDocAA4oKvKvV0,,,,fwdbtn,fwdbtn,True,,False,1598457041524,False";;;;
"2020-08-26T15:59:26Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",71302,AT,213.208.157.37,unknown,the end (rejected demo),In Love With a Ghost,Playful Spirits,spotify:track:2U2gdT333c0wq5FOLm8JQE,,,,playbtn,trackdone,True,,False,1598457497050,False";;;;
"2020-08-26T16:05:36Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",117333,AT,213.208.157.37,unknown,space kitty with magic propulsor,In Love With a Ghost,Playful Spirits,spotify:track:1sbyyKTR6gICUC34McvLlV,,,,trackdone,trackdone,True,,False,1598457820681,False";;;;
"2020-08-26T16:59:25Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",0,AT,213.162.80.100,unknown,Ghost Town,Airways,Ghost Town,spotify:track:6BUfMi2voZJ9JcCnnCNoIc,,,,fwdbtn,fwdbtn,True,,False,1598460301230,False";;;;
"2020-08-26T16:59:25Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",806,AT,213.162.80.100,unknown,Getaway Green,All Time Low,""Wake Up, Sunshine"",spotify:track:6lMPUipRF49L8AxLW3F40B,,,,fwdbtn,fwdbtn,True,,False,1598460294745,False";;;;
"2020-08-26T19:15:51Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",3041537,AT,213.142.96.53,unknown,,,,,""Ch. 31: D’Arcy Carden, Actress | Megan Amram, Writer | Eric Kissack, Editor"",The Good Place: The Podcast,spotify:episode:1IMRZDjgmfW51a7p5NH5SS,clickrow,unexpected-exit-while-paused,False,,False,1598464819766,False";;;;
"2020-08-27T04:20:26Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",661100,AT,213.142.96.137,unknown,,,,,BONUS 66: Wer bin ich?,Ach? Triumvirat für historisch inspirierte Humorvermittlung,spotify:episode:1gK7eMg2mNFfAXOEmx92TH,clickrow,logout,False,,False,1598470731653,False";;;;
"2020-08-27T05:39:04Z,resi_maresi,""Android OS 9 API 28 (HUAWEI, ANE-LX1)"",40790,AT,213.142.96.137,unknown,,,,,BONUS 66: Wer bin ich?,Ach? Triumvirat für historisch inspirierte Humorvermittlung,spotify:episode:1gK7eMg2mNFfAXOEmx92TH,appload,endplay,False,,False,1598506703709,False";;;;
