ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode;;;;
"2014-06-21T07:38:55Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",11238,AT,80.121.94.239,unknown,I See Fire,Ed Sheeran,x,spotify:track:5pY3ovFxbvAg7reGZjJQSp,,,,trackdone,fwdbtn,True,1.0,False,0,False";;;;
"2014-06-21T07:38:58Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",2089,AT,80.121.94.239,unknown,Masters of War,Ed Sheeran,""ONE Presents agit8, Vol. 2"",spotify:track:3mG141VHv0qe0bDxa25Kg3,,,,fwdbtn,fwdbtn,True,1.0,False,0,False";;;;
"2017-12-15T16:23:12Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",348760,AT,213.162.72.153,unknown,The Visitors,ABBA,The Visitors,spotify:track:4a2YfaJ3wzrbOq1b5o8CDq,,,,appload,trackdone,True,,False,1513354649439,False";;;;
"2017-12-15T17:04:34Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",239119,AT,213.162.72.153,unknown,One Of Us,ABBA,The Visitors,spotify:track:2UmD1bQ1LxWfCKsgnmlM9A,,,,trackdone,trackdone,True,,False,1513357238553,False";;;;
"2017-12-15T17:24:22Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",311546,AT,213.162.72.153,unknown,If It Wasn't For The Nights,ABBA,Voulez-Vous,spotify:track:3rMR6J50Ol1apTWME50G11,,,,trackdone,trackdone,True,,False,1513358354114,False";;;;
"2017-12-15T21:00:59Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1693,AT,212.95.8.213,unknown,Welcome To Bangkok,Brand New,The Devil And God Are Raging Inside Me,spotify:track:1J2CmX2osPBGCoIpYagicf,,,,backbtn,backbtn,True,,False,1513371660794,False";;;;
"2017-12-15T21:10:21Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",3438,AT,212.95.8.213,unknown,Hearts Don't Break Around Here,Ed Sheeran,÷,spotify:track:2dfHh7ECGxfNqZTQno09Vk,,,,fwdbtn,fwdbtn,True,,False,1513372221825,False";;;;
"2017-12-17T08:44:13Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",238764,AT,80.121.91.220,unknown,Foufoune Palace,Emma Blackery,Nothing Without You,spotify:track:0XNEITSqRaaRqHneG5LTbK,,,,fwdbtn,trackdone,True,,False,1513500021023,False";;;;
2017-12-17T14:44:15Z,resi_maresi,Windows 10 (10.0.16299; x64),48870,AT,80.121.91.220,unknown,Kyiv,Oskar Schuster,Záhada,spotify:track:71eAOMd4o6PRHaUIeZNttC,,,,appload,remote,True,,False,1513504662339,False;;;
"2017-12-17T15:15:42Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",165538,AT,80.121.91.220,unknown,,,,,,,,trackdone,trackdone,True,,True,1513522639442,False";;;;
"2017-12-17T15:15:42Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",54947,AT,80.121.91.220,unknown,Prayer Of The Refugee,Rise Against,The Sufferer & The Witness,spotify:track:2GTBnTnkvaNhVg7ADGnVzN,,,,appload,trackdone,True,,False,1513521836661,False";;;;
"2017-12-17T15:15:43Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",227983,AT,80.121.91.220,unknown,,,,,,,,fwdbtn,trackdone,True,,True,1513523519801,False";;;;
"2017-12-18T07:31:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",209691,AT,213.240.111.132,unknown,Heavy Lies,Neck Deep,The Peace And The Panic,spotify:track:7H20b7i6NCOWX9HpExPAWi,,,,trackdone,trackdone,True,,False,1513582112147,False";;;;
"2017-12-18T10:06:32Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",164490,AT,213.162.72.168,unknown,Show Me,Can't Swim,Fail You Again,spotify:track:7Jm7Wp65vxsxi4obyoAZdS,,,,trackdone,trackdone,True,,True,1513590750851,False";;;;
"2017-12-18T10:37:34Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",189973,AT,188.21.3.1,unknown,Sulk,Moose Blood,Blush,spotify:track:7aTiTBaPJsQ54XKjwd7Mx0,,,,trackdone,trackdone,True,,True,1513593202698,False";;;;
"2017-12-19T08:58:06Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1147,AT,213.162.72.227,unknown,Archers,Brand New,The Devil And God Are Raging Inside Me,spotify:track:2oXExNfMQcRpnqzLNf6uzX,,,,appload,fwdbtn,True,,True,1513673314250,False";;;;
"2017-12-19T10:31:44Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",3439,AT,213.162.72.227,unknown,Disarm,Bry,Bry,spotify:track:17O9Tz2r1DEU3wh8tlZ3tR,,,,fwdbtn,trackdone,True,,False,1513679500623,False";;;;
"2017-12-19T11:35:55Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",526386,AT,77.119.131.219,unknown,Give Me Love,Ed Sheeran,+,spotify:track:1NvOOkafczKxO5YXRR01ax,,,,trackdone,trackdone,True,,False,1513682828202,False";;;;
"2017-12-19T11:43:04Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",210426,AT,77.119.131.219,unknown,Blurry Vision,Tigers Jaw,spin,spotify:track:17k0ItD5xU09ORtsUrb2dO,,,,trackdone,trackdone,True,,False,1513683573730,False";;;;
"2017-12-19T13:07:04Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",176720,AT,77.119.131.219,unknown,Stay In One Place,Real Friends,The Home Inside My Head,spotify:track:3KvFo5S8okMFBwmhEOr6B5,,,,trackdone,trackdone,True,,False,1513688646741,False";;;;
"2017-12-19T13:24:43Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",220800,AT,77.119.131.219,unknown,Patchwork Love,AS IT IS,okay.,spotify:track:55Sy95t7w4oK3pV5DNNoYG,,,,fwdbtn,trackdone,True,,False,1513689662633,False";;;;
"2017-12-19T14:42:52Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",235973,AT,77.119.128.196,unknown,,,,,,,,trackdone,trackdone,True,,False,1513694336092,False";;;;
"2017-12-19T14:47:17Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",7191,AT,77.119.128.196,unknown,Woodwork,Knuckle Puck,Don't Come Home,spotify:track:6ud2r7uCaBLeFtO4wtP482,,,,fwdbtn,trackdone,True,,False,1513694829621,False";;;;
"2017-12-19T14:57:44Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",191803,AT,77.119.128.196,unknown,Lost Boy,Real Friends,Put Yourself Back Together,spotify:track:6sP9yOeDG4msMSsKWhW05k,,,,trackdone,trackdone,True,,False,1513695272577,False";;;;
"2017-12-19T18:19:59Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",168986,AT,77.119.128.196,unknown,,,,,,,,trackdone,trackdone,True,,False,1513707428432,False";;;;
"2017-12-19T18:35:02Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",199213,AT,77.119.128.196,unknown,Injection,Rise Against,The Sufferer & The Witness,spotify:track:42XEtMaUliE859hmnm3ouS,,,,trackdone,trackdone,True,,False,1513708302620,False";;;;
"2017-12-19T18:59:24Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",22204,AT,77.119.128.196,unknown,You Ain't No Saint,Aaron West and The Roaring Twenties,We Don't Have Each Other,spotify:track:0WppskS9c9DeTbcpUjQF7J,,,,trackdone,fwdbtn,True,,False,1513709941094,False";;;;
"2017-12-20T09:57:48Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",55813,AT,77.119.128.196,unknown,,,,,,,,appload,trackdone,True,,False,1513763810044,False";;;;
"2017-12-20T10:29:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",163999,AT,213.162.72.148,unknown,I've Given Up on You,Real Friends,Put Yourself Back Together,spotify:track:5bxythiVpxTD2nHZMmD8m1,,,,trackdone,trackdone,True,,False,1513764583053,False";;;;
"2017-12-20T11:26:22Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",854,AT,213.162.72.148,unknown,,,,,,,,trackdone,trackdone,True,,True,1513766714568,False";;;;
"2017-12-20T12:29:23Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1150,AT,77.119.128.196,unknown,Concrete,AS IT IS,""Never Happy, Ever After"",spotify:track:3GCGKOERLB90nEvW9TEWX5,,,,fwdbtn,fwdbtn,True,,False,1513772962270,False";;;;
"2017-12-20T16:06:51Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",170040,AT,178.165.130.131,unknown,Magazines,Brand New,Your Favorite Weapon,spotify:track:6p7sRO2oQJKcM1yvgwQwrS,,,,trackdone,trackdone,True,,False,1513785841691,False";;;;
"2017-12-20T16:16:07Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",175293,AT,178.165.130.131,unknown,Nervous Kids,Tigers Jaw,Charmer,spotify:track:6AIHWZt6asThyU3RW9ccuP,,,,trackdone,trackdone,True,,False,1513786394335,False";;;;
"2017-12-20T16:18:42Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",154845,AT,178.165.130.131,unknown,Figure You Out,Citizen,Youth,spotify:track:7oYdK5fDCUvkWTWqGs9n1S,,,,trackdone,trackdone,True,,False,1513786568785,False";;;;
"2017-12-20T16:35:35Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",252226,AT,178.165.130.131,unknown,Guardian,Tigers Jaw,spin,spotify:track:02GBtzxf70cvt8wxxhKnyG,,,,trackdone,trackdone,True,,False,1513787483718,False";;;;
"2017-12-20T18:16:28Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",191936,AT,178.165.130.131,unknown,,,,,,,,trackdone,trackdone,True,,False,1513793578283,False";;;;
"2017-12-20T20:27:35Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",149720,AT,178.165.130.131,unknown,Halo,Basement,Promise Everything,spotify:track:1bZaSiZCoEnCq3Kv80qwBL,,,,trackdone,trackdone,True,,False,1513801506170,False";;;;
"2017-12-21T10:14:06Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",40324,AT,178.165.130.131,unknown,Bad Behavior,The Maine,Lovely Little Lonely,spotify:track:4Kc1BGRuyicJaqIXi3Rysi,,,,appload,trackdone,True,,False,1513851204860,False";;;;
"2017-12-21T11:59:11Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",184760,AT,178.165.130.131,unknown,Kotov Syndrome,Rise Against,Appeal To Reason,spotify:track:0iCYiErdXflEjqBt6qgSYd,,,,trackdone,trackdone,True,,False,1513857367194,False";;;;
"2017-12-21T12:15:40Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1146,AT,212.95.8.169,unknown,Sing,Ed Sheeran,x,spotify:track:6K8qKeWo5MsFED7wCR6Kop,,,,trackdone,trackdone,True,,True,1513858415448,False";;;;
"2017-12-21T12:33:17Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",52988,AT,212.95.8.169,unknown,Everytime,Foals,Holy Fire,spotify:track:3AZqS6rCDsxsbkwORJw9Pj,,,,appload,trackdone,True,,True,1513859545412,False";;;;
"2017-12-21T13:55:26Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1179,AT,212.95.8.169,unknown,My Favourite Game,Basement,Promise Everything,spotify:track:3dIyXIZmmnQvPYmCOy04oL,,,,fwdbtn,fwdbtn,True,,True,1513859827748,False";;;;
"2017-12-21T18:04:35Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",101463,AT,212.95.8.178,unknown,Heaven,PVRIS,Heaven,spotify:track:1WasQIPpSRf6osP8UgYfim,,,,trackdone,fwdbtn,True,,True,1513879217579,False";;;;
"2017-12-21T18:04:35Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",806,AT,212.95.8.178,unknown,Handcuffs,The Front Bottoms,GDP & The Front Bottoms,spotify:track:5zy58NrO9p80Lxolg6vYZM,,,,trackdone,trackdone,True,,True,1513879357773,False";;;;
"2017-12-22T12:15:08Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",217493,AT,91.141.3.139,unknown,Every Road,The Maine,Black & White,spotify:track:1nFZP09atBdGKlfOVjesSB,,,,trackdone,trackdone,True,,False,1513944691779,False";;;;
"2017-12-22T12:19:23Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",22977,AT,91.141.3.139,unknown,Fear,The Homeless Gospel Choir,Presents: Normal,spotify:track:7vqPSilW5g5Gr52iJyG0Vf,,,,trackdone,fwdbtn,True,,False,1513945139478,False";;;;
"2017-12-22T14:01:17Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",63040,AT,212.95.8.178,unknown,Afterglow,All Time Low,Last Young Renegade,spotify:track:4nou22UEIrqNbtS9ZY3wjL,,,,trackdone,logout,True,,False,1513949579595,False";;;;
"2017-12-22T14:37:09Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",275586,AT,88.116.240.145,unknown,Anyone Else,PVRIS,""All We Know Of Heaven, All We Need Of Hell"",spotify:track:3Yc3DI66pY5AVHmfgYQtZh,,,,trackdone,trackdone,True,,False,1513953155996,False";;;;
"2017-12-22T15:14:21Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",181600,AT,213.162.72.169,unknown,Drones,Rise Against,The Sufferer & The Witness,spotify:track:6qxiDi8ZFZDeHANbP6URx5,,,,trackdone,trackdone,True,,False,1513954943989,False";;;;
"2017-12-22T16:53:32Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",163078,AT,213.162.72.169,unknown,Smoke And Lace,Have Mercy,Make The Best Of It,spotify:track:7oMgCS8vC7NHmc0Ux2ZfyB,,,,trackdone,unexpected-exit-while-paused,True,,False,1513955830179,False";;;;
"2017-12-22T17:10:18Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",205109,AT,213.162.72.169,unknown,Wander,VUKOVI,VUKOVI,spotify:track:2cOcmqL7c4di1azWWejp2E,,,,trackdone,trackdone,True,,False,1513962367548,False";;;;
"2017-12-22T18:18:00Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",215813,AT,178.165.129.170,unknown,,,,,,,,trackdone,trackdone,True,,False,1513966465983,False";;;;
"2017-12-22T19:01:53Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,212.95.8.164,unknown,Worth Dying For,Rise Against,The Sufferer & The Witness,spotify:track:2cb4GyN7uKLMOezKYREPMT,,,,fwdbtn,fwdbtn,True,,False,1513969315203,False";;;;
"2017-12-22T19:01:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",425,AT,212.95.8.164,unknown,,,,,,,,fwdbtn,fwdbtn,True,,False,1513969317812,False";;;;
2017-12-23T06:05:01Z,resi_maresi,Windows 10 (10.0.16299; x64),325060,AT,178.165.129.170,unknown,I Don't Dance - Live At Berlin Wuhlheide / 2015,Sunrise Avenue,Fairytales - Best Of - Ten Years Edition,spotify:track:2yVvjJLKSbuBNiDiqQ3uPA,,,,clickrow,fwdbtn,True,,False,1514008776571,False;;;
"2017-12-23T07:33:18Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1763,AT,213.162.72.175,unknown,,,,,,,,trackdone,fwdbtn,True,,False,1514014398222,False";;;;
"2017-12-23T07:33:24Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",5806,AT,213.162.72.175,unknown,,,,,,,,fwdbtn,fwdbtn,True,,False,1514014400457,False";;;;
"2017-12-23T07:43:49Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",181220,AT,213.162.72.175,unknown,While The World Keeps Spinning,ROAM,Great Heights & Nosedives,spotify:track:4V0wWUcncu1RN2RRVMAb93,,,,trackdone,trackdone,True,,False,1514014851913,False";;;;
"2017-12-23T07:43:58Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",8441,AT,213.162.72.175,unknown,,,,,,,,trackdone,fwdbtn,True,,False,1514015032072,False";;;;
"2017-12-23T07:46:37Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",4707,AT,213.162.72.175,unknown,,,,,,,,fwdbtn,fwdbtn,True,,False,1514015194967,False";;;;
"2017-12-23T07:46:44Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1282,AT,213.162.72.175,unknown,Everyone Lies To Me,Knuckle Puck,Shapeshifter,spotify:track:2Cm7czputgX0jLGh4W9t8r,,,,fwdbtn,fwdbtn,True,,False,1514015205531,False";;;;
"2017-12-23T12:20:33Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1285,AT,213.162.72.233,unknown,Nola 1,PVRIS,""All We Know Of Heaven, All We Need Of Hell"",spotify:track:6YwBgKFHrIdo49ED7dEnIq,,,,fwdbtn,fwdbtn,True,,False,1514031633755,False";;;;
"2017-12-23T12:22:58Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",17887,AT,213.162.72.233,unknown,Maybe This Place Is The Same…,Real Friends,Maybe This Place Is The Same And We're Just Changing,spotify:track:1DnbU8mV379jmzjnE4kef4,,,,trackdone,trackdone,True,,True,1514031749884,False";;;;
"2017-12-23T12:48:38Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",149207,AT,213.162.72.233,unknown,Dirty Water,Real Friends,Put Yourself Back Together,spotify:track:6AqiQP8A8Gz3nIagKNJeIb,,,,trackdone,trackdone,True,,True,1514032852680,False";;;;
"2017-12-23T12:48:38Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",2999,AT,213.162.72.233,unknown,Re-Do,Modern Baseball,Modern Baseball / The Hundred Acre Woods Split,spotify:track:1mTnJ6z6Oc3toxHR22Iw7i,,,,clickrow,fwdbtn,True,,False,1514032126670,False";;;;
"2017-12-23T12:48:38Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",70600,AT,213.162.72.233,unknown,Cloud,Basement,Promise Everything,spotify:track:31gZdwjFmjGM0tpG8STMdY,,,,trackdone,trackdone,True,,True,1514032359696,False";;;;
"2017-12-24T09:22:01Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",119750,AT,213.240.115.63,unknown,Square One,Boston Manor,Driftwood,spotify:track:1ThkDFhcWcdVoQtkgAR16J,,,,appload,trackdone,True,,False,1514107050361,False";;;;
"2017-12-24T09:27:53Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",198217,AT,213.240.115.63,unknown,,,,,,,,fwdbtn,trackdone,True,,False,1514107477335,False";;;;
"2017-12-25T07:54:05Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",594,AT,88.117.121.242,unknown,No Fun Club,Frank Iero,Keep the Coffins Coming,spotify:track:2LsOLyrhXfhN3F51o7mmOZ,,,,trackdone,trackdone,True,,False,1514188448021,False";;;;
"2017-12-25T08:00:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",213010,AT,88.117.121.242,unknown,Happy Judgement Day,Neck Deep,The Peace And The Panic,spotify:track:4IMVgt2FWmFiZK8SLZfTDA,,,,fwdbtn,trackdone,True,,False,1514188647735,False";;;;
"2017-12-26T12:36:21Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",183,AT,88.117.127.48,unknown,Jaws Theme Swimming,Brand New,Deja Entendu,spotify:track:5tzAQcS0WqVWWwJwl53UFC,,,,fwdbtn,fwdbtn,True,,False,1514291780373,False";;;;
2017-12-26T18:06:14Z,resi_maresi,Windows 10 (10.0.16299; x64),2750,AT,88.117.127.48,unknown,Guardian,Tigers Jaw,spin,spotify:track:02GBtzxf70cvt8wxxhKnyG,,,,clickrow,fwdbtn,True,,False,1514311569875,False;;;
"2017-12-27T10:47:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",315289,AT,213.162.72.231,unknown,,,,,,,,trackdone,trackdone,True,,True,1514371093236,False";;;;
"2017-12-27T11:30:20Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",129753,AT,213.162.72.231,unknown,,,,,,,,trackdone,trackdone,True,,False,1514374090306,False";;;;
"2017-12-27T11:53:24Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",180187,AT,213.162.72.231,unknown,Diet Soda Society,The Maine,American Candy,spotify:track:4ZW3avNwDYHGOWb8EYzSyJ,,,,trackdone,trackdone,True,,True,1514375101683,False";;;;
"2017-12-27T12:11:57Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",103305,AT,91.141.2.192,unknown,Breathing in Stereo,Modern Baseball,Holy Ghost,spotify:track:1rj5ZbWXCnyQmgs6e3PT3E,,,,trackdone,trackdone,True,,True,1514376372272,False";;;;
"2017-12-27T18:44:15Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",51899,AT,192.164.136.229,unknown,""Merry Christmas, Happy Holidays"",*NSYNC,Christmas Hits,spotify:track:5lGrIZgOJVsOemV2OB6iKG,,,,trackdone,fwdbtn,True,,False,1514400203183,False";;;;
"2017-12-27T19:15:32Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",254720,AT,192.164.136.229,unknown,My Only Wish (This Year),Britney Spears,Christmas Hits,spotify:track:1R7XAC26tgDaa7SRG4HaPo,,,,trackdone,trackdone,True,,False,1514401103828,False";;;;
"2017-12-27T19:19:38Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",2652,AT,192.164.136.229,unknown,It's Christmas Time Again,Backstreet Boys,It's Christmas Time Again,spotify:track:65awclibIvEl9N5kSANFii,,,,fwdbtn,fwdbtn,True,,False,1514402376580,False";;;;
"2017-12-27T19:53:13Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",227653,AT,192.164.136.229,unknown,Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,McCartney II,spotify:track:4gavOCQdZ2g86gkvi17FM7,,,,trackdone,trackdone,True,,False,1514402991464,False";;;;
"2017-12-27T20:14:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",206346,AT,192.164.136.229,unknown,It's Beginning to Look a Lot like Christmas,Michael Bublé,Christmas,spotify:track:5a1iz510sv2W9Dt1MvFd5R,,,,trackdone,trackdone,True,,False,1514405471138,False";;;;
"2017-12-27T20:28:16Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",191040,AT,192.164.136.229,unknown,It's Gonna Be Me,*NSYNC,No Strings Attached,spotify:track:35zGjsxI020C2NPKp2fzS7,,,,trackdone,trackdone,True,,False,1514406306118,False";;;;
"2017-12-27T21:51:47Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",197320,AT,192.164.136.229,unknown,Best Mistake,Seaway,Colour Blind,spotify:track:6VahWzldSU1me9x3N11EL6,,,,fwdbtn,trackdone,True,,False,1514411259688,False";;;;
"2017-12-27T21:56:09Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",7168,AT,192.164.136.229,unknown,Salt Water,Boston Manor,Driftwood,spotify:track:2HfawXf33HUfTZX5rc4Rn4,,,,fwdbtn,fwdbtn,True,,False,1514411762400,False";;;;
"2017-12-28T10:02:13Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",158355,AT,91.141.2.192,unknown,Life of the Party,All Time Low,Life of the Party,spotify:track:6RzSW2i9n3DAhkuC8IX1MA,,,,appload,trackdone,True,,False,1514455174799,False";;;;
"2017-12-28T11:55:31Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",183473,AT,212.95.8.233,unknown,,,,,,,,trackdone,trackdone,True,,False,1514461396539,False";;;;
"2017-12-28T14:43:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",227340,AT,77.119.129.156,unknown,Covet,Basement,Colourmeinkindness,spotify:track:2PiQfbqUmOfRf3vQbrHKVj,,,,trackdone,trackdone,True,,True,1514472005178,False";;;;
"2017-12-28T14:51:57Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",203057,AT,77.119.129.156,unknown,Black Butterflies and Déjà Vu,The Maine,Lovely Little Lonely,spotify:track:6QZ8h3RqIgTRTo3hfaqryx,,,,trackdone,trackdone,True,,False,1514472515104,False";;;;
"2017-12-28T16:05:00Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",224746,AT,77.119.129.156,unknown,The Approaching Curve,Rise Against,The Sufferer & The Witness,spotify:track:7BMi0BzBhlp43TT4xBDrls,,,,trackdone,trackdone,True,,False,1514476876417,False";;;;
"2017-12-28T16:18:48Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",182059,AT,77.119.129.156,unknown,,,,,,,,trackdone,trackdone,True,,False,1514477742535,False";;;;
"2017-12-29T10:16:06Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",183779,AT,213.162.72.170,unknown,,,,,,,,fwdbtn,unexpected-exit-while-paused,True,,False,1514478992539,False";;;;
"2017-12-29T13:00:50Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1650,AT,213.162.72.240,unknown,Blood,Johnossi,Blood Jungle,spotify:track:0BYl7OTp3kqd56G0XKveXw,,,,fwdbtn,fwdbtn,True,,True,1514544004749,False";;;;
